UniqueID ,Customer problems,Customer comments after the ticket is closed,problem_text,comment_text,problem_category,comment_category
250607.0005312,Sao toi chua nhan duoc tien ve ngan hang hoac vi momo nua cskh,"Co thay tien trong ngan hang hay vi momo dau
",sao toi chua nhan duoc tien ve ngan hang hoac vi momo nua cskh,co thay tien trong ngan hang hay vi momo dau,Customer service quality,Other
250607.0009696,cần sữa lỗi xác thực khuôn mặt . hay bị treo làm anh hưởng giao dich,quá lâu. xác thực khuokn mặt thouo mà 3 ngày chưa xong,cần sữa lỗi xác thực khuôn mặt hay bị treo làm anh hưởng giao dich,quá lâu xác thực khuokn mặt thouo mà 3 ngày chưa xong,Account / Identity issues,Unresolved / Not solved
250607.0004842,"Nội dung KH: Tôi muốn hỏi về giao dịch thanh toán tiền điện. Hiện tại giao dịch của tôi bị treo từ 3.6.2025 đến giờ
 Hỗ trợ thêm từ: 250607.0003107",Mất hơn 10 ngày để xử lý vấn đề lỗi hệ thống. Quá tệ,nội dung kh tôi muốn hỏi về giao dịch thanh toán tiền điện hiện tại giao dịch của tôi bị treo từ 3 6 2025 đến giờ hỗ trợ thêm từ 250607 0003107,mất hơn 10 ngày để xử lý vấn đề lỗi hệ thống quá tệ,Transaction pending / Held,Angry / Escalation
250607.0004771,"Nội dung KH: Chưa giải quyết được vấn đề
 Hỗ trợ thêm từ: 250604.0006799",Chưa giải quyết ,nội dung kh chưa giải quyết được vấn đề hỗ trợ thêm từ 250604 0006799,chưa giải quyết,Other / Unclear,Unresolved / Not solved
250607.0002438,"Vào ngày 31/5 mình có mua 2 vé xem phim Nhiệm vụ bất khả thi. Tuy nhiên số tiền qua app techcombank của mình đã bị trừ(165.000) nhưng sau đó thì Momo lại báo thất bại, sau hơn 4 ngày làm việc mà vẫn chưa được hoàn tiền.
Sau đó mình đã mua được vé với giá 178.000 thành công
Mình cần Momo cho mình biết thời gian được hoàn trả là khi nào?
Cảm ơn ạ","Đây là mình mua bằng túi thần tài 2 lần thất bại và đã được hoàn trả, còn của techcombank thì vẫn chưa được hoàn trả. Bạn có thể check lại lịch sử giao dịch theo giờ của ảnh mình đã gửi nhé",vào ngày 31 5 mình có mua 2 vé xem phim nhiệm vụ bất khả thi tuy nhiên số tiền qua app techcombank của mình đã bị trừ 165 000 nhưng sau đó thì momo lại báo thất bại sau hơn 4 ngày làm việc mà vẫn chưa được hoàn tiền sau đó mình đã mua được vé với giá 178 000 thành công mình cần momo cho mình biết thời gian được hoàn trả là khi nào cảm ơn ạ,đây là mình mua bằng túi thần tài 2 lần thất bại và đã được hoàn trả còn của techcombank thì vẫn chưa được hoàn trả bạn có thể check lại lịch sử giao dịch theo giờ của ảnh mình đã gửi nhé,Money missing / Deducted but not received,Unresolved / Not solved
250607.0010924,tại sao những ngày trước không trừ được. có thông báo. khi tôi vừa được chuyển tiền để sử dụng cho mục đích khác. khi tài khoản vừa phát sinh trừ tiền ngay. không có thông báo. và không hề hay biết. đề xuất. khi có vấn đề liên quan đến chuyển tiền. chủ tài khoản phải được biết và sử đồng ý thao tác chuyển khoản thì mới đúng mục đích sử dụng ví. momo không tự ý chấp nhận chuyển khoản khi không có sự đồng ý và thao tác của khách hàng là chủ tài khoản chính ,Chưa nhận được số tiền bị mất. Mà không biết nguyên do. Sử dụng momo đã lâu chưa bao giờ bị như thế này. Phải có trách nhiệm với số tiền momo đã tự ý chuyển. Khi không có sự đồng ý của tôi chủ tài khoản chính ,tại sao những ngày trước không trừ được có thông báo khi tôi vừa được chuyển tiền để sử dụng cho mục đích khác khi tài khoản vừa phát sinh trừ tiền ngay không có thông báo và không hề hay biết đề xuất khi có vấn đề liên quan đến chuyển tiền chủ tài khoản phải được biết và sử đồng ý thao tác chuyển khoản thì mới đúng mục đích sử dụng ví momo không tự ý chấp nhận chuyển khoản khi không có sự đồng ý và thao tác của khách hàng là chủ tài khoản chính,chưa nhận được số tiền bị mất mà không biết nguyên do sử dụng momo đã lâu chưa bao giờ bị như thế này phải có trách nhiệm với số tiền momo đã tự ý chuyển khi không có sự đồng ý của tôi chủ tài khoản chính,Money missing / Deducted but not received,Unresolved / Not solved
250607.0007286,Lừa đảo nên muốn chặn giao dịch,Dịch vụ tốt,lừa đảo nên muốn chặn giao dịch,dịch vụ tốt,Fraud / Scam,Unresolved / Not solved
250607.0007802,Tôi cài đặt thứ tự thanh toán là Agribank đến MB đến Tp bank đến Ví trả sau. Mà agrbank ko đủ số dư thì phải chuyển sáng Mb hoặc TP bank chứ sao lại chuyển qua ví trả sau?,Chưa trả lời đúng trọng tâm câu hỏi,tôi cài đặt thứ tự thanh toán là agribank đến mb đến tp bank đến ví trả sau mà agrbank ko đủ số dư thì phải chuyển sáng mb hoặc tp bank chứ sao lại chuyển qua ví trả sau,chưa trả lời đúng trọng tâm câu hỏi,Loan / BNPL / Debt issues,Unresolved / Not solved
250607.0005384,"Em có đặt một đơn Grab hết 114.000đ và thanh toán qua ví Momo. Khi đặt thì ví em bị tạm giữ đúng 114.000đ, nhưng đến lúc giao hàng xong thì giao dịch lại bị lỗi báo không đủ tiền, nên đơn bị chuyển sang mục “tồn đọng”. Em đã nạp thêm tiền và thanh toán lại thành công đơn hàng. Nhưng tiền 114.000đ ban đầu vẫn đang ở trạng thái “đang xử lý” mà chưa thấy được hoàn về ví. Mong Momo kiểm tra, em cảm ơn",Mình đã mô tả ở đơn mới,em có đặt một đơn grab hết 114 000đ và thanh toán qua ví momo khi đặt thì ví em bị tạm giữ đúng 114 000đ nhưng đến lúc giao hàng xong thì giao dịch lại bị lỗi báo không đủ tiền nên đơn bị chuyển sang mục tồn đọng em đã nạp thêm tiền và thanh toán lại thành công đơn hàng nhưng tiền 114 000đ ban đầu vẫn đang ở trạng thái đang xử lý mà chưa thấy được hoàn về ví mong momo kiểm tra em cảm ơn,mình đã mô tả ở đơn mới,Transaction pending / Held,Other
250607.0004232,Momo đã quét cccd Thành công mà ko liên kết được với ngân hàng cùng cccd ,Yêu cầu gửi địa chỉ trụ sở công ty tại TP HCM để tôi tới giải quyết ,momo đã quét cccd thành công mà ko liên kết được với ngân hàng cùng cccd,yêu cầu gửi địa chỉ trụ sở công ty tại tp hcm để tôi tới giải quyết,Account / Identity issues,Unresolved / Not solved
250607.0002739,₫ang xử ly mong ₫uoc trợ giúp ,Rất tốt ,ang xử ly mong uoc trợ giúp,rất tốt,Other / Unclear,Resolved / Very satisfied
250607.0005489,"Nội dung KH: Để chờ 1-2 ngày xem tiền có vô ko - bữa cũng bị 1lần (2ngàu sau mới nhận)
 Hỗ trợ thêm từ: 250607.0004942",MoMo đã 2 lần vô tiền chậm mất 3 ngày,nội dung kh để chờ 1 2 ngày xem tiền có vô ko bữa cũng bị 1lần 2ngàu sau mới nhận hỗ trợ thêm từ 250607 0004942,momo đã 2 lần vô tiền chậm mất 3 ngày,Other / Unclear,Unresolved / Not solved
250607.0000713,Giờ chuyển tiền không được mình bị tai nạn mặt bị biến dạng không nhận diện khuôn mặt được ,Mình muốn thay đổi họ tên lại thành Đào  Duy Tùng,giờ chuyển tiền không được mình bị tai nạn mặt bị biến dạng không nhận diện khuôn mặt được,mình muốn thay đổi họ tên lại thành đào duy tùng,Transfer issues / Recipient not received,Other
250607.0001308,người nhận chưa nhận được tiền ,"Người nhận vẫn chưa nhận được tiền 
",người nhận chưa nhận được tiền,người nhận vẫn chưa nhận được tiền,Money missing / Deducted but not received,Unresolved / Not solved
250607.0004018,giải quyết nhanh giúp mình,"tài khoản của người nhận đã bị vô hiệu hoá rồi mà momo vẫn cho chuyển tiền được, làm tôi bị mất tiền, momo giải quyết thế nào?",giải quyết nhanh giúp mình,tài khoản của người nhận đã bị vô hiệu hoá rồi mà momo vẫn cho chuyển tiền được làm tôi bị mất tiền momo giải quyết thế nào,Other / Unclear,Unresolved / Not solved
250607.0006801,"Tôi cần hỗ trợ về giao dịch: 
TID: 89892208556 
Thông Tin: Chuyển tiền đến NGUYEN THI THANH LONG (Timo)
Trạng thái: Thành công 
Số tiền: 20.000 
Thời gian: 14:58 - 06/06/2025 

Nhưng người nhận vẫn chưa nhận được tiền từ MoMo",Tài khoản người nhận vẫn chưa nhận được tiền ,tôi cần hỗ trợ về giao dịch tid 89892208556 thông tin chuyển tiền đến nguyen thi thanh long timo trạng thái thành công số tiền 20 000 thời gian 14 58 06 06 2025 nhưng người nhận vẫn chưa nhận được tiền từ momo,tài khoản người nhận vẫn chưa nhận được tiền,Money missing / Deducted but not received,Unresolved / Not solved
250607.0002496,"Nội dung KH: Mình muốn hoàn lại tiền 
 Hỗ trợ thêm từ: 250606.0003451",Tài khoản của T đã bị trừ tiền mà người nhận vẫn chưa thể nhận được vấn đề này của tôi vẫn chx được giải quyết ,nội dung kh mình muốn hoàn lại tiền hỗ trợ thêm từ 250606 0003451,tài khoản của t đã bị trừ tiền mà người nhận vẫn chưa thể nhận được vấn đề này của tôi vẫn chx được giải quyết,Refund not processed,Unresolved / Not solved
250607.0010046,"hoàn tiền chuyển nhầm
","chưa hài lòng lòng
",hoàn tiền chuyển nhầm,chưa hài lòng lòng,Transfer issues / Recipient not received,Unresolved / Not solved
250607.0003931,Chỉnh sửa hóa đơn ,Da ck thanh cong roi ma da xac nhan co nhan ma noi so du khong co la sao,chỉnh sửa hóa đơn,da ck thanh cong roi ma da xac nhan co nhan ma noi so du khong co la sao,Other / Unclear,Other
250614.0009074,"Momo làm ăn j vậy 3 ngày ko xử lí 
Đùa thật à
","Quá lâu
",momo làm ăn j vậy 3 ngày ko xử lí đùa thật à,quá lâu,Other / Unclear,Dissatisfied / Complaint
250614.0008153,"Chuyển tiền thành công ngưng tôi chưa ngận dược tiền 
",Lâu,chuyển tiền thành công ngưng tôi chưa ngận dược tiền,lâu,Transfer issues / Recipient not received,Dissatisfied / Complaint
250614.0009741,Ng nhận lừa đảo không giao hàng,Không xử lý được hả admin ,ng nhận lừa đảo không giao hàng,không xử lý được hả admin,Fraud / Scam,Angry / Escalation
250614.0008402,"Nội dung KH: 90708904270 Mã giao dịch đây ạ !
 Hỗ trợ thêm từ: 250613.0009886",Tài khoản Facebook không nhận được khoản tiền mà tôi bị trừ bên momo,nội dung kh 90708904270 mã giao dịch đây ạ hỗ trợ thêm từ 250613 0009886,tài khoản facebook không nhận được khoản tiền mà tôi bị trừ bên momo,Other / Unclear,Neutral / Acknowledged
250614.0009614,"Nạp tiền vào ví thành công mà trên ví ko có tiền 
",Ok,nạp tiền vào ví thành công mà trên ví ko có tiền,ok,Transfer issues / Recipient not received,Neutral / Acknowledged
250614.0007543,20h 44phút ngày 10/6 mình có sử dụng Momo chuyển 2.200.000 và đã có phản hồi thất bại đã trừ tiền trong tài khoản.Đến nay vẫn chưa nhận lại được số tiền 2.200.000 chuyển đi bị thất bại về tài khoản của tôi.nay tôi mong bên nhà mạng Momo sớm giải quyết cho  ,"Cảm ơn đã tư vấn và hố trợ, tần tình của đội ngū nhân viên và nhà mạng Momo.mang lại sự hài lòng và an tâm tới người dùng ",20h 44phút ngày 10 6 mình có sử dụng momo chuyển 2 200 000 và đã có phản hồi thất bại đã trừ tiền trong tài khoản đến nay vẫn chưa nhận lại được số tiền 2 200 000 chuyển đi bị thất bại về tài khoản của tôi nay tôi mong bên nhà mạng momo sớm giải quyết cho,cảm ơn đã tư vấn và hố trợ tần tình của đội ngū nhân viên và nhà mạng momo mang lại sự hài lòng và an tâm tới người dùng,Money missing / Deducted but not received,Neutral / Acknowledged
250614.0009789,"Nội dung KH: Tôi đã bị trừ 52000đ , sao lại kêu không trừ ?
 Hỗ trợ thêm từ: 250607.0000736",Tiền đã bị trừ những không giải quyết ,nội dung kh tôi đã bị trừ 52000đ sao lại kêu không trừ hỗ trợ thêm từ 250607 0000736,tiền đã bị trừ những không giải quyết,Money missing / Deducted but not received,Unresolved / Not solved
250614.0009479,Giao dịch mua vé máy bay bị ĐANG XỬ LÝ từ 31/5 tới tân bây giờ là 14/6. Trong khi tiền đã trừ khỏi tài khoản liên kết TCB,"Đã được trả tiền nhưng mức chênh lệch thì sao? Mình chủ động đặt sớm để có giá tốt và chủ động về thời gian, giờ vì Momo hoàn tiền chậm, xử lý kém mà chênh lệch tiền của mình mấy 1tr5, thì chi phí này ai chịu? K hiểu được",giao dịch mua vé máy bay bị đang xử lý từ 31 5 tới tân bây giờ là 14 6 trong khi tiền đã trừ khỏi tài khoản liên kết tcb,đã được trả tiền nhưng mức chênh lệch thì sao mình chủ động đặt sớm để có giá tốt và chủ động về thời gian giờ vì momo hoàn tiền chậm xử lý kém mà chênh lệch tiền của mình mấy 1tr5 thì chi phí này ai chịu k hiểu được,Transaction pending / Held,Unresolved / Not solved
